episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
337,66.6,0.0,100.0,334.64,2.18,40.45,0.73,0.08
338,55.03,0.0,100.0,450.22,4.0,40.12,0.75,0.08
339,70.2,0.0,100.0,298.69,1.64,33.58,0.56,0.07
340,53.33,0.0,100.0,467.22,2.1,40.84,0.71,0.07
341,62.43,0.0,100.0,376.34,4.0,36.79,0.75,0.07
342,68.47,0.0,100.0,315.94,3.38,31.57,0.52,0.07
343,41.39,0.0,100.0,586.55,2.42,39.05,0.7,0.07
344,66.94,0.0,100.0,331.23,2.56,40.06,0.68,0.09
345,53.55,0.0,100.0,465.05,4.0,42.32,0.75,0.06
346,65.82,0.0,100.0,342.41,4.0,35.32,0.75,0.07
347,56.62,0.0,100.0,434.36,2.16,37.76,0.69,0.07
348,32.05,0.0,100.0,679.81,4.0,36.24,0.75,0.07
349,73.23,0.0,100.0,268.38,6.85,20.3,0.51,0.07
350,69.73,0.0,100.0,303.36,2.42,41.27,0.73,0.08
351,59.86,0.0,100.0,401.96,3.66,30.27,0.51,0.07
352,75.21,0.0,100.0,248.69,4.0,37.8,0.75,0.06
353,53.02,0.0,100.0,470.33,2.17,42.11,0.51,0.08
354,50.22,0.0,100.0,498.32,5.65,23.62,0.44,0.08
355,42.95,0.0,100.0,570.98,1.35,38.53,0.53,0.06
356,66.91,0.0,100.0,331.57,2.18,33.79,0.73,0.07
357,49.45,0.0,100.0,506.0,4.0,41.16,0.75,0.07
358,54.81,0.0,100.0,452.45,2.12,41.48,0.7,0.07
359,48.51,0.0,100.0,515.36,2.1,39.39,0.71,0.09
360,43.3,0.0,100.0,567.4,8.0,18.97,0.75,0.1
361,59.52,0.0,100.0,405.36,2.84,36.01,0.7,0.31
362,37.69,0.0,100.0,623.46,1.41,40.47,0.53,0.35
363,44.28,0.0,100.0,557.62,4.0,34.0,0.75,0.34
364,54.59,0.0,100.0,454.68,2.18,35.08,0.72,0.32
365,49.65,0.0,100.0,503.99,4.0,39.23,0.75,0.2
366,38.34,0.0,100.0,616.96,1.93,39.29,0.52,0.26
367,76.73,0.0,100.0,233.48,5.5,28.71,0.56,0.14
368,51.5,0.0,100.0,485.52,2.14,40.62,0.69,0.11
369,39.33,0.0,100.0,607.13,2.7,35.56,0.71,0.11
370,63.67,0.0,100.0,363.97,8.0,20.31,0.75,0.1
371,68.1,0.0,100.0,319.7,4.0,36.71,0.75,0.25
372,41.89,0.0,100.0,581.49,4.0,41.18,0.75,0.13
373,45.66,0.0,100.0,543.86,1.87,40.96,0.56,0.23
374,66.22,0.0,100.0,338.46,2.7,36.23,0.71,0.24
375,48.61,0.0,100.0,514.34,4.0,38.25,0.75,0.12
376,71.93,0.0,100.0,281.42,2.3,35.56,0.71,0.13
377,47.37,0.0,100.0,526.79,2.56,33.79,0.72,0.15
378,43.94,0.0,100.0,561.07,8.0,19.25,0.75,0.19
379,66.96,0.0,100.0,331.06,2.7,38.16,0.71,0.13
380,66.27,0.0,100.0,337.97,2.7,33.77,0.7,0.12
381,54.83,0.0,100.0,452.24,2.14,37.6,0.51,0.13
382,56.07,0.0,100.0,439.87,2.84,35.77,0.71,0.25
383,51.9,0.0,100.0,481.56,16.0,10.26,0.75,0.13
384,58.16,0.0,100.0,418.96,2.42,36.77,0.72,0.1
385,85.03,0.0,100.0,150.58,3.24,32.88,0.53,0.09
386,54.11,0.0,100.0,459.42,4.0,42.3,0.75,0.14
387,68.86,0.0,100.0,312.1,16.0,9.55,0.75,0.09
388,54.26,0.0,100.0,457.96,2.06,37.31,0.72,0.09
389,59.67,0.0,100.0,403.94,4.0,34.73,0.75,0.09
390,61.07,0.0,100.0,389.88,3.38,28.1,0.53,0.08
391,40.04,0.0,100.0,600.02,2.41,42.6,0.56,0.09
392,64.73,0.0,100.0,353.34,8.0,19.96,0.75,0.09
393,58.18,0.0,100.0,418.78,2.56,32.6,0.72,0.09
394,63.08,0.0,100.0,369.82,1.42,38.76,0.49,0.11
395,57.36,0.0,100.0,426.94,8.0,17.91,0.75,0.14
396,49.3,0.0,100.0,507.49,2.24,37.88,0.72,0.09
397,49.17,0.0,100.0,508.83,2.89,24.44,0.55,0.1
398,68.23,0.0,100.0,318.43,4.0,36.86,0.75,0.12
399,85.76,0.0,100.0,143.3,2.7,33.68,0.68,0.1
400,57.71,0.0,100.0,423.49,4.0,35.54,0.75,0.12
401,42.4,0.0,100.0,576.44,8.0,20.75,0.75,0.14
402,64.05,0.04,96.0,375.1,1.29,38.88,0.56,0.13
403,68.18,0.0,100.0,318.84,16.0,11.18,0.75,0.11
404,41.48,0.0,100.0,585.65,2.56,37.44,0.71,0.11
405,34.68,0.0,100.0,653.57,2.06,36.11,0.72,0.16
406,40.15,0.0,100.0,598.9,4.0,37.78,0.75,0.11
407,69.47,0.0,100.0,306.04,2.98,34.51,0.69,0.09
408,60.17,0.0,100.0,398.85,3.52,27.66,0.5,0.11
409,76.34,0.0,100.0,237.31,2.18,39.21,0.73,0.13
410,69.85,0.0,100.0,302.16,8.0,18.34,0.75,0.15
411,62.5,0.0,100.0,375.65,2.24,38.41,0.72,0.13
412,43.11,0.0,100.0,569.36,2.61,33.54,0.58,0.11
413,46.44,0.0,100.0,536.06,1.9,33.55,0.55,0.17
414,70.11,0.0,100.0,299.57,2.36,37.47,0.7,0.19
415,57.58,0.0,100.0,424.78,5.05,23.97,0.55,0.19
416,44.08,0.0,100.0,559.64,8.0,18.76,0.75,0.12
417,74.05,0.0,100.0,260.24,7.0,23.72,0.51,0.17
418,49.32,0.0,100.0,507.31,8.0,17.97,0.75,0.1
419,48.87,0.0,100.0,511.77,3.7,23.77,0.64,0.12
420,41.59,0.0,100.0,584.49,8.0,18.13,0.75,0.1
421,65.05,0.0,100.0,350.12,1.88,35.28,0.48,0.1
422,60.85,0.0,100.0,392.16,2.42,38.32,0.69,0.1
423,64.53,0.0,100.0,355.35,4.0,43.92,0.75,0.12
424,87.7,0.28,72.0,171.65,1.0,31.14,0.71,0.07
425,52.21,0.0,100.0,478.45,1.36,35.11,0.51,0.09
426,28.16,0.0,100.0,718.64,2.56,36.67,0.71,0.09
427,34.44,0.0,100.0,655.91,2.42,39.23,0.69,0.15
428,69.09,0.0,100.0,309.8,4.0,37.92,0.75,0.12
429,60.62,0.0,100.0,394.45,4.0,37.4,0.75,0.11
430,51.61,0.0,100.0,484.44,8.0,19.36,0.75,0.12
431,96.1,0.0,100.0,39.96,8.0,19.59,0.75,0.1
432,71.79,0.0,100.0,282.87,3.12,34.08,0.69,0.11
433,46.57,0.0,100.0,534.79,4.0,39.13,0.75,0.17
434,35.37,0.0,100.0,646.68,1.69,36.83,0.49,0.09
435,87.66,0.0,100.0,124.26,2.1,38.55,0.71,0.09
436,64.57,0.0,100.0,354.96,2.24,37.28,0.72,0.09
437,70.11,0.0,100.0,299.63,2.24,36.0,0.72,0.09
438,61.97,0.0,100.0,380.94,4.0,45.34,0.75,0.06
439,73.94,0.0,100.0,261.38,2.08,39.55,0.72,0.06
440,62.49,0.0,100.0,375.76,8.0,18.69,0.75,0.07
441,48.87,0.0,100.0,511.82,1.46,41.56,0.47,0.07
442,49.26,0.0,100.0,507.89,4.0,40.77,0.75,0.09
443,44.61,0.0,100.0,554.3,4.0,40.44,0.75,0.06
444,58.41,0.0,100.0,416.5,1.99,43.65,0.53,0.07
445,80.46,0.0,100.0,196.18,2.96,30.05,0.55,0.07
446,54.08,0.0,100.0,459.74,3.73,29.25,0.5,0.06
447,72.9,0.0,100.0,271.69,4.0,39.78,0.75,0.06
448,67.31,0.0,100.0,327.55,2.28,31.96,0.73,0.07
449,75.18,0.0,100.0,248.97,8.0,19.66,0.75,0.06
450,44.64,0.0,100.0,554.08,2.33,31.93,0.63,0.08
451,70.63,0.0,100.0,294.4,4.0,40.33,0.75,0.09
452,45.27,0.0,100.0,547.8,2.12,39.84,0.7,0.11
453,39.56,0.0,100.0,604.77,4.0,41.28,0.75,0.09
454,71.98,0.0,100.0,280.89,4.0,38.93,0.75,0.14
455,39.41,0.0,100.0,606.31,1.72,37.93,0.56,0.1
456,45.85,0.0,100.0,541.93,2.08,36.95,0.72,0.09
457,56.7,0.0,100.0,433.55,8.0,19.75,0.75,0.1
458,54.73,0.0,100.0,453.28,3.24,31.17,0.54,0.09
459,46.2,0.0,100.0,538.49,4.0,42.87,0.75,0.09
460,51.26,0.0,100.0,487.89,4.0,36.7,0.75,0.08
461,52.5,0.0,100.0,475.48,2.1,36.91,0.71,0.1
462,67.95,0.0,100.0,321.14,2.42,41.28,0.7,0.15
463,59.06,0.0,100.0,409.97,2.0,40.36,0.75,0.12
464,44.36,0.0,100.0,556.89,2.05,42.78,0.53,0.1
465,60.15,0.0,100.0,399.12,4.9,25.53,0.57,0.09
466,52.25,0.0,100.0,477.99,4.0,34.6,0.75,0.08
467,68.7,0.0,100.0,313.66,8.0,21.21,0.75,0.09
468,72.18,0.0,100.0,278.88,8.0,18.47,0.75,0.09
469,65.03,0.0,100.0,350.35,2.08,40.03,0.51,0.09
470,57.25,0.0,100.0,428.09,8.0,17.8,0.75,0.09
471,36.09,0.0,100.0,639.44,4.0,36.4,0.75,0.09
472,64.29,0.0,100.0,357.72,2.1,40.98,0.71,0.1
473,49.67,0.0,100.0,503.77,2.56,35.27,0.72,0.14
474,60.52,0.0,100.0,395.44,5.05,18.78,0.55,0.12
475,50.76,0.0,100.0,492.89,2.28,40.78,0.73,0.08
476,64.93,0.0,100.0,351.37,2.1,39.79,0.71,0.09
477,54.93,0.0,100.0,451.28,2.2,42.53,0.68,0.08
478,52.31,0.0,100.0,477.4,3.12,33.74,0.68,0.09
479,73.89,0.0,100.0,261.87,2.12,40.16,0.74,0.09
480,60.7,0.0,100.0,393.57,2.36,38.35,0.7,0.09
481,60.7,0.0,100.0,393.56,3.38,29.3,0.5,0.09
482,73.02,0.0,100.0,270.54,4.0,37.78,0.75,0.09
483,63.88,0.0,100.0,361.84,2.24,32.76,0.72,0.09
484,35.49,0.0,100.0,645.44,4.0,40.21,0.75,0.09
485,56.33,0.0,100.0,437.29,4.0,37.52,0.75,0.08
486,62.75,0.0,100.0,373.17,1.9,40.01,0.54,0.09
487,28.22,0.0,100.0,718.1,2.42,39.58,0.69,0.08
488,45.33,0.0,100.0,547.19,2.36,39.64,0.7,0.12
489,48.13,0.0,100.0,519.15,2.54,37.91,0.68,0.1
490,54.37,0.0,100.0,456.84,8.0,19.21,0.75,0.08
491,34.11,0.0,100.0,659.27,8.0,17.54,0.75,0.09
492,47.83,0.0,100.0,522.17,2.7,33.32,0.71,0.08
493,47.14,0.0,100.0,529.05,2.14,41.84,0.7,0.09
494,58.36,0.0,100.0,416.97,6.4,24.29,0.5,0.1
495,35.03,0.0,100.0,650.08,4.0,41.5,0.75,0.1
496,41.46,0.0,100.0,585.8,4.0,46.06,0.75,0.1
497,68.38,0.0,100.0,316.87,2.11,37.87,0.51,0.09
498,74.78,0.0,100.0,252.99,2.7,29.39,0.71,0.12
499,75.46,0.0,100.0,246.19,5.2,23.19,0.55,0.1
500,61.71,0.0,100.0,383.51,1.72,35.71,0.57,0.1
501,67.07,0.0,100.0,330.01,2.08,36.11,0.72,0.11
502,49.29,0.0,100.0,507.57,2.89,29.05,0.58,0.1
503,72.53,0.0,100.0,275.42,16.0,10.39,0.75,0.09
504,43.0,0.0,100.0,570.4,4.0,34.65,0.75,0.09
505,54.92,0.0,100.0,451.36,2.24,36.39,0.72,0.08
506,65.58,0.0,100.0,344.9,2.82,31.58,0.57,0.08
507,69.25,0.0,100.0,308.2,8.0,19.89,0.75,0.09
508,42.72,0.0,100.0,573.27,4.0,40.83,0.75,0.09
509,45.12,0.0,100.0,549.29,1.84,40.42,0.55,0.09
510,64.8,0.0,100.0,352.65,2.1,40.78,0.71,0.08
511,44.52,0.0,100.0,555.2,4.0,41.76,0.75,0.09
512,56.62,0.0,100.0,434.41,4.0,44.04,0.75,0.09
513,73.88,0.0,100.0,261.91,4.0,38.36,0.75,0.08
514,67.68,0.0,100.0,323.83,5.2,23.12,0.55,0.08
515,48.72,0.0,100.0,513.3,7.15,25.42,0.51,0.08
516,63.81,0.0,100.0,362.54,4.0,41.04,0.75,0.08
517,77.78,0.0,100.0,222.98,3.59,29.19,0.5,0.08
518,45.07,0.0,100.0,549.77,2.02,36.76,0.74,0.08
519,79.12,0.0,100.0,209.59,4.0,39.97,0.75,0.08
520,47.14,0.0,100.0,529.04,4.0,39.8,0.75,0.09
521,69.55,0.0,100.0,305.16,2.06,36.83,0.72,0.08
522,59.35,0.0,100.0,407.1,8.0,19.77,0.75,0.09
523,70.83,0.0,100.0,292.39,8.0,18.39,0.75,0.09
524,56.76,0.0,100.0,432.97,4.0,42.02,0.75,0.08
525,68.11,0.0,100.0,319.56,2.82,26.93,0.56,0.08
526,69.45,0.0,100.0,306.2,6.25,22.05,0.51,0.08
527,95.98,0.0,100.0,41.2,2.24,41.87,0.66,0.1
528,64.39,0.0,100.0,356.78,2.24,32.49,0.71,0.08
529,60.23,0.0,100.0,398.33,2.05,36.58,0.44,0.08
530,45.22,0.0,100.0,548.28,5.8,26.41,0.54,0.09
531,61.34,0.0,100.0,387.16,5.8,24.97,0.55,0.09
532,55.2,0.0,100.0,448.59,2.18,32.43,0.73,0.09
533,55.32,0.0,100.0,447.36,2.12,34.13,0.73,0.15
534,64.93,0.0,100.0,351.32,8.0,18.19,0.75,0.09
535,83.21,0.0,100.0,168.76,8.0,20.55,0.75,0.09
536,51.21,0.0,100.0,488.43,3.45,31.16,0.53,0.1
537,62.5,0.0,100.0,375.64,4.0,36.18,0.75,0.09
538,42.52,0.0,100.0,575.2,2.05,36.2,0.51,0.1
539,29.88,0.0,100.0,701.46,2.24,34.58,0.71,0.1
540,47.36,0.0,100.0,526.86,8.0,20.59,0.75,0.09
541,48.99,0.0,100.0,510.6,2.75,25.55,0.57,0.09
542,38.89,0.0,100.0,611.44,6.25,20.98,0.51,0.09
543,52.4,0.07,93.0,512.32,2.0,35.96,0.75,0.09
544,66.83,0.0,100.0,332.35,4.0,42.63,0.75,0.13
545,58.62,0.0,100.0,414.43,4.75,24.42,0.56,0.16
546,70.19,0.0,100.0,298.76,1.43,32.32,0.54,0.14
547,72.8,0.08,92.0,296.33,1.23,38.18,0.6,0.09
548,37.11,0.0,100.0,629.28,2.6,37.39,0.67,0.11
549,65.64,0.0,100.0,344.3,8.0,21.36,0.75,0.11
550,74.49,0.0,100.0,255.87,4.0,37.41,0.75,0.1
551,67.63,0.06,94.0,345.0,2.0,37.63,0.75,0.09
552,60.19,0.0,100.0,398.7,2.7,34.33,0.71,0.14
553,68.01,0.0,100.0,320.56,8.0,19.76,0.75,0.09
554,68.35,0.0,100.0,317.14,2.48,33.45,0.69,0.09
555,47.36,0.0,100.0,526.86,4.0,40.04,0.75,0.15
556,55.92,0.0,100.0,441.31,8.0,18.86,0.75,0.11
557,77.35,0.0,100.0,227.25,2.82,28.24,0.45,0.1
558,63.58,0.0,100.0,364.88,2.29,38.18,0.56,0.11
559,68.04,0.0,100.0,320.27,4.0,36.71,0.75,0.14
560,70.63,0.0,100.0,294.4,7.3,20.74,0.53,0.09
561,77.02,0.0,100.0,230.57,2.0,35.43,0.75,0.09
562,50.61,0.0,100.0,494.4,1.34,37.22,0.54,0.11
563,52.85,0.0,100.0,472.04,2.84,36.36,0.7,0.22
564,50.73,0.0,100.0,493.23,4.9,26.16,0.58,0.11
565,37.76,0.0,100.0,622.76,4.0,40.24,0.75,0.12
566,59.98,0.0,100.0,400.77,4.0,40.66,0.75,0.12
567,46.97,0.0,100.0,530.72,4.0,42.5,0.75,0.1
568,54.43,0.0,100.0,456.24,6.55,23.12,0.5,0.08
569,60.04,0.0,100.0,400.2,8.0,18.67,0.75,0.06
570,63.51,0.0,100.0,365.57,8.0,21.5,0.75,0.09
571,46.48,0.0,100.0,535.64,2.3,30.6,0.71,0.07
572,75.39,0.0,100.0,246.8,2.18,36.24,0.72,0.09
573,78.54,0.0,100.0,215.34,4.0,33.83,0.75,0.07
574,64.27,0.0,100.0,357.94,4.0,39.7,0.75,0.08
575,65.69,0.0,100.0,343.72,4.0,42.34,0.75,0.08
576,44.56,0.0,100.0,554.8,2.61,32.32,0.59,0.07
577,77.36,0.0,100.0,227.12,4.0,39.14,0.75,0.07
578,51.23,0.0,100.0,488.17,4.0,42.55,0.75,0.06
579,56.68,0.0,100.0,433.78,1.96,35.16,0.52,0.07
580,59.52,0.0,100.0,405.38,8.0,20.46,0.75,0.07
581,83.13,0.0,100.0,169.5,2.08,36.42,0.72,0.09
582,28.98,0.0,100.0,710.45,4.0,37.74,0.75,0.08
583,48.07,0.0,100.0,519.8,4.0,39.84,0.75,0.09
584,54.97,0.0,100.0,450.8,4.0,40.86,0.75,0.08
585,79.84,0.0,100.0,202.4,4.0,45.0,0.75,0.09
586,77.34,0.0,100.0,227.41,8.0,20.62,0.75,0.08
587,48.17,0.0,100.0,518.82,2.1,36.1,0.71,0.08
588,54.46,0.0,100.0,455.99,4.3,22.89,0.59,0.08
589,65.8,0.0,100.0,342.69,4.45,23.43,0.58,0.08
590,45.17,0.0,100.0,548.79,1.63,35.84,0.59,0.09
591,52.65,0.0,100.0,474.02,2.14,39.91,0.51,0.08
592,75.89,0.0,100.0,241.83,2.02,40.59,0.52,0.09
593,46.4,0.0,100.0,536.49,2.89,29.03,0.55,0.08
594,91.69,0.0,100.0,84.03,2.24,34.57,0.72,0.09
595,53.9,0.0,100.0,461.52,3.24,26.8,0.54,0.09
596,67.34,0.0,100.0,327.29,3.12,31.17,0.68,0.08
597,35.85,0.0,100.0,641.82,2.36,39.05,0.69,0.08
598,51.65,0.0,100.0,484.06,2.42,38.88,0.73,0.08
599,46.29,0.0,100.0,537.55,2.7,33.23,0.71,0.1
600,58.1,0.0,100.0,419.62,4.0,36.82,0.75,0.09
601,55.69,0.0,100.0,443.7,2.42,42.22,0.73,0.1
602,72.35,0.0,100.0,277.26,2.42,38.15,0.73,0.18
603,61.07,0.0,100.0,389.89,1.58,40.97,0.49,0.1
604,63.9,0.0,100.0,361.62,3.4,37.28,0.67,0.08
605,72.57,0.09,91.0,302.15,1.24,35.01,0.59,0.12
606,52.82,0.0,100.0,472.36,4.0,33.72,0.75,0.12
607,54.89,0.0,100.0,451.6,1.96,39.94,0.51,0.12
608,39.5,0.0,100.0,605.43,2.36,43.75,0.71,0.1
609,55.75,0.0,100.0,443.04,4.0,41.82,0.75,0.08
610,39.44,0.0,100.0,605.95,4.01,31.06,0.54,0.08
611,49.52,0.0,100.0,505.3,4.0,37.4,0.75,0.11
612,62.17,0.0,100.0,378.95,1.84,37.18,0.56,0.09
613,65.72,0.0,100.0,343.44,8.0,21.84,0.75,0.08
614,77.71,0.0,100.0,223.67,4.0,41.2,0.75,0.09
615,74.69,0.0,100.0,253.86,4.0,37.61,0.75,0.08
616,71.23,0.0,100.0,288.36,4.0,36.57,0.75,0.11
617,57.78,0.0,100.0,422.79,4.0,43.42,0.75,0.1
618,59.33,0.0,100.0,407.32,4.9,30.43,0.6,0.12
619,86.55,0.0,100.0,135.41,4.0,35.28,0.75,0.11
620,74.13,0.0,100.0,259.43,2.68,26.77,0.57,0.1
621,57.48,0.0,100.0,425.79,4.0,33.75,0.75,0.11
622,63.03,0.0,100.0,370.37,2.36,30.08,0.7,0.08
623,89.85,0.0,100.0,102.35,4.0,39.9,0.75,0.08
624,39.66,0.0,100.0,603.82,2.54,33.58,0.59,0.08
625,52.78,0.0,100.0,472.69,2.12,41.76,0.71,0.08
626,43.73,0.0,100.0,563.12,2.47,29.14,0.6,0.08
627,58.21,0.0,100.0,418.47,16.0,10.09,0.75,0.1
628,61.28,0.0,100.0,387.84,4.0,42.56,0.75,0.08
629,50.76,0.0,100.0,492.94,4.0,39.84,0.75,0.09
630,62.3,0.0,100.0,377.65,2.16,35.68,0.69,0.11
631,31.32,0.0,100.0,687.12,8.0,19.18,0.75,0.11
632,55.52,0.0,100.0,445.35,2.42,35.98,0.73,0.08
633,59.9,0.0,100.0,401.56,3.68,34.48,0.66,0.09
634,57.17,0.0,100.0,428.85,1.96,39.94,0.54,0.09
635,38.07,0.0,100.0,619.64,2.08,42.93,0.72,0.09
636,46.08,0.0,100.0,539.64,4.6,24.0,0.58,0.08
637,46.26,0.0,100.0,537.91,4.0,35.5,0.75,0.11
638,88.27,0.0,100.0,118.16,4.0,38.66,0.75,0.09
639,62.64,0.0,100.0,374.2,4.0,38.71,0.75,0.09
640,54.75,0.0,100.0,453.08,1.53,38.13,0.52,0.08
641,67.41,0.0,100.0,326.6,4.0,40.87,0.75,0.12
642,60.28,0.0,100.0,397.84,2.14,37.83,0.7,0.11
643,35.99,0.0,100.0,640.49,2.06,39.25,0.73,0.09
644,49.13,0.0,100.0,509.16,4.0,39.73,0.75,0.08
645,72.59,0.0,100.0,274.85,4.0,43.65,0.75,0.08
646,60.67,0.0,100.0,393.87,4.0,34.89,0.75,0.12
647,35.3,0.0,100.0,647.32,4.0,39.48,0.75,0.09
648,48.08,0.0,100.0,519.73,5.05,26.05,0.56,0.08
649,54.35,0.0,100.0,457.0,4.0,40.49,0.75,0.08
650,63.22,0.0,100.0,368.41,1.93,38.57,0.54,0.09
651,26.57,0.0,100.0,734.6,4.0,39.78,0.75,0.08
652,46.79,0.05,95.0,560.51,1.26,39.97,0.49,0.14
653,69.23,0.0,100.0,308.42,2.16,43.03,0.69,0.08
654,58.37,0.0,100.0,416.87,4.0,38.91,0.75,0.11
655,71.78,0.0,100.0,282.9,4.0,36.93,0.75,0.09
656,77.05,0.0,100.0,230.29,4.0,40.77,0.75,0.09
657,52.56,0.0,100.0,474.95,8.0,20.02,0.75,0.11
658,75.32,0.0,100.0,247.54,4.0,40.24,0.75,0.09
659,56.73,0.0,100.0,433.26,8.0,21.74,0.75,0.09
660,53.12,0.0,100.0,469.36,5.5,23.38,0.54,0.09
661,64.02,0.0,100.0,360.4,5.35,24.04,0.56,0.09
662,72.97,0.0,100.0,271.04,1.93,40.07,0.57,0.09
663,66.72,0.0,100.0,333.44,2.3,36.3,0.71,0.09
664,57.54,0.0,100.0,425.19,1.48,40.4,0.46,0.09
665,52.26,0.0,100.0,477.95,4.9,25.41,0.56,0.09
666,72.86,0.0,100.0,272.14,1.96,40.58,0.53,0.1
667,92.21,0.0,100.0,78.77,4.0,35.83,0.75,0.1
668,47.34,0.0,100.0,527.06,2.7,44.98,0.71,0.09
669,56.05,0.0,100.0,440.06,2.3,39.17,0.71,0.09
670,46.79,0.0,100.0,532.58,5.65,28.55,0.56,0.11
671,55.56,0.0,100.0,444.92,4.0,38.6,0.75,0.15
672,60.65,0.0,100.0,394.12,1.55,39.07,0.56,0.11
